"unitid","institution name","year","S2020_IS.Instructional staff category","S2020_IS.Grand total","S2020_IS.Grand total men","S2020_IS.Grand total women","S2020_IS.American Indian or Alaska Native total","S2020_IS.American Indian or Alaska Native men","S2020_IS.American Indian or Alaska Native women","S2020_IS.Asian total","S2020_IS.Asian men","S2020_IS.Asian women","S2020_IS.Black or African American total","S2020_IS.Black or African American men","S2020_IS.Black or African American women","S2020_IS.Hispanic or Latino total","S2020_IS.Hispanic or Latino men","S2020_IS.Hispanic or Latino women","S2020_IS.Native Hawaiian or Other Pacific Islander total","S2020_IS.Native Hawaiian or Other Pacific Islander men","S2020_IS.Native Hawaiian or Other Pacific Islander women","S2020_IS.White total","S2020_IS.White men","S2020_IS.White women","S2020_IS.Two or more races total","S2020_IS.Two or more races men","S2020_IS.Two or more races women","S2020_IS.Race/ethnicity unknown total","S2020_IS.Race/ethnicity unknown men","S2020_IS.Race/ethnicity unknown women","S2020_IS.Nonresident alien total","S2020_IS.Nonresident alien men","S2020_IS.Nonresident alien women","IDX_HR"
"126580","University of Colorado Colorado Springs","2020","Tenured, associate professors","81","45","36","0","0","0","13","5","8","2","1","1","3","3","0","0","0","0","59","34","25","0","0","0","4","2","2","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2020","On-Tenure track total","110","53","57","1","0","1","10","8","2","4","1","3","6","3","3","1","0","1","68","32","36","2","0","2","14","6","8","4","3","1","-2"
"126580","University of Colorado Colorado Springs","2020","On-tenure track, assistant professors","110","53","57","1","0","1","10","8","2","4","1","3","6","3","3","1","0","1","68","32","36","2","0","2","14","6","8","4","3","1","-2"
"126580","University of Colorado Colorado Springs","2020","Not on tenure track/No tenure system system total","187","75","112","1","0","1","7","0","7","3","1","2","13","7","6","0","0","0","141","57","84","5","3","2","16","6","10","1","1","0","-2"
"126580","University of Colorado Colorado Springs","2020","Not on tenure/no tenure system, assistant professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","-2"
"126580","University of Colorado Colorado Springs","2020","Not on tenure/no tenure system, instructors","185","73","112","1","0","1","7","0","7","3","1","2","13","7","6","0","0","0","141","57","84","4","2","2","15","5","10","1","1","0","-2"
"127556","Colorado Mesa University","2020","Tenured total","109","66","43","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","88","51","37","0","0","0","14","11","3","3","1","2","-2"
"127556","Colorado Mesa University","2020","Tenured, professors","56","35","21","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","46","29","17","0","0","0","8","5","3","1","0","1","-2"
"127556","Colorado Mesa University","2020","Tenured, associate professors","52","30","22","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","41","21","20","0","0","0","6","6","0","2","1","1","-2"
"127556","Colorado Mesa University","2020","Tenured, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2020","On-Tenure track total","84","38","46","0","0","0","1","0","1","3","1","2","3","2","1","0","0","0","62","24","38","0","0","0","6","4","2","9","7","2","-2"
"127556","Colorado Mesa University","2020","On-tenure track, associate professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","1","1","0","-2"
"127556","Colorado Mesa University","2020","On-tenure track, assistant professors","78","34","44","0","0","0","1","0","1","3","1","2","3","2","1","0","0","0","60","23","37","0","0","0","4","3","1","7","5","2","-2"
"127556","Colorado Mesa University","2020","On-tenure track, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2020","On-tenure track, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"127556","Colorado Mesa University","2020","Not on tenure track/No tenure system system total","120","58","62","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","100","50","50","1","0","1","11","4","7","3","2","1","-2"
"127556","Colorado Mesa University","2020","Not on tenure/no tenure system, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2020","Not on tenure/no tenure system, instructors","115","56","59","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","96","49","47","1","0","1","11","4","7","2","1","1","-2"
"127556","Colorado Mesa University","2020","Not on tenure/no tenure system, lecturers","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"127556","Colorado Mesa University","2020","Not on tenure/no tenure system, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"127918","Regis University","2020","Tenured total","78","43","35","0","0","0","3","2","1","4","4","0","6","2","4","0","0","0","65","35","30","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","Tenured, professors","33","18","15","0","0","0","1","1","0","1","1","0","4","2","2","0","0","0","27","14","13","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","Tenured, associate professors","45","25","20","0","0","0","2","1","1","3","3","0","2","0","2","0","0","0","38","21","17","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","On-Tenure track total","30","11","19","0","0","0","4","1","3","1","1","0","2","1","1","0","0","0","23","8","15","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","On-tenure track, assistant professors","26","9","17","0","0","0","4","1","3","1","1","0","2","1","1","0","0","0","19","6","13","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","Not on tenure track/No tenure system system total","200","75","125","0","0","0","5","1","4","5","2","3","12","7","5","0","0","0","176","64","112","0","0","0","2","1","1","0","0","0","-2"
"127918","Regis University","2020","Not on tenure/no tenure system, professors","43","19","24","0","0","0","2","1","1","3","1","2","2","2","0","0","0","0","36","15","21","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","Not on tenure/no tenure system, associate professors","54","18","36","0","0","0","2","0","2","1","0","1","2","1","1","0","0","0","49","17","32","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","Not on tenure/no tenure system, assistant professors","48","12","36","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","45","10","35","0","0","0","1","1","0","0","0","0","-2"
"127918","Regis University","2020","Not on tenure/no tenure system, instructors","37","16","21","0","0","0","1","0","1","1","1","0","5","2","3","0","0","0","29","13","16","0","0","0","1","0","1","0","0","0","-2"
"127918","Regis University","2020","Not on tenure/no tenure system, lecturers","17","10","7","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","16","9","7","0","0","0","0","0","0","0","0","0","-2"
"127918","Regis University","2020","Not on tenure/no tenure system, no academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","Tenured total","60","38","22","0","0","0","0","0","0","0","0","0","2","0","2","1","0","1","53","35","18","4","3","1","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","Tenured, professors","46","31","15","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","41","29","12","3","2","1","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","Tenured, associate professors","14","7","7","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","12","6","6","1","1","0","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","On-Tenure track total","25","16","9","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","22","14","8","2","1","1","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","On-tenure track, associate professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","On-tenure track, assistant professors","22","14","8","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","20","12","8","1","1","0","0","0","0","0","0","0","-2"
"128391","Western Colorado University","2020","Not on tenure track/No tenure system system total","51","25","26","0","0","0","3","1","2","0","0","0","1","1","0","0","0","0","45","22","23","1","0","1","0","0","0","1","1","0","-2"
"128391","Western Colorado University","2020","Not on tenure/no tenure system, lecturers","51","25","26","0","0","0","3","1","2","0","0","0","1","1","0","0","0","0","45","22","23","1","0","1","0","0","0","1","1","0","-2"
"128498","Albertus Magnus College","2020","Tenured total","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"128498","Albertus Magnus College","2020","Tenured, professors","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"128498","Albertus Magnus College","2020","Not on tenure track/No tenure system system total","44","22","22","0","0","0","3","1","2","3","1","2","0","0","0","0","0","0","38","20","18","0","0","0","0","0","0","0","0","0","-2"
"128498","Albertus Magnus College","2020","Not on tenure/no tenure system, professors","15","12","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","14","11","3","0","0","0","0","0","0","0","0","0","-2"
"128498","Albertus Magnus College","2020","Not on tenure/no tenure system, associate professors","12","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3","9","0","0","0","0","0","0","0","0","0","-2"
"128498","Albertus Magnus College","2020","Not on tenure/no tenure system, assistant professors","16","7","9","0","0","0","2","0","2","3","1","2","0","0","0","0","0","0","11","6","5","0","0","0","0","0","0","0","0","0","-2"
"128498","Albertus Magnus College","2020","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2020","Tenured total","320","188","132","1","1","0","38","26","12","16","8","8","20","12","8","0","0","0","239","137","102","4","3","1","0","0","0","2","1","1","-2"
"128771","Central Connecticut State University","2020","Tenured, professors","200","127","73","1","1","0","22","15","7","13","7","6","13","10","3","0","0","0","150","94","56","1","0","1","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2020","Tenured, associate professors","112","58","54","0","0","0","16","11","5","3","1","2","7","2","5","0","0","0","81","40","41","3","3","0","0","0","0","2","1","1","-2"
"128771","Central Connecticut State University","2020","Tenured, assistant professors","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2020","On-Tenure track total","97","47","50","0","0","0","7","4","3","7","4","3","6","3","3","0","0","0","54","20","34","0","0","0","3","2","1","20","14","6","-2"
"128771","Central Connecticut State University","2020","On-tenure track, associate professors","21","12","9","0","0","0","2","2","0","1","1","0","1","1","0","0","0","0","10","3","7","0","0","0","2","1","1","5","4","1","-2"
"128771","Central Connecticut State University","2020","On-tenure track, assistant professors","76","35","41","0","0","0","5","2","3","6","3","3","5","2","3","0","0","0","44","17","27","0","0","0","1","1","0","15","10","5","-2"
"128771","Central Connecticut State University","2020","Not on tenure track/No tenure system system total","11","6","5","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","9","4","5","0","0","0","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2020","Not on tenure/no tenure system, associate professors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2020","Not on tenure/no tenure system, assistant professors","6","4","2","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"128771","Central Connecticut State University","2020","Not on tenure/no tenure system, instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
