"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"224226","Dallas Baptist University","2010","Total full-time Instruction/research/public service, Tenured total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"224226","Dallas Baptist University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","49","28","21","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","44","23","21","0","0","0","0","0","0","0","0","0","-2"
"224226","Dallas Baptist University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","13","10","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","12","9","3","0","0","0","0","0","0","0","0","0","-2"
"224226","Dallas Baptist University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","52","31","21","0","0","0","5","4","1","3","1","2","2","1","1","0","0","0","42","25","17","0","0","0","0","0","0","0","0","0","-2"
"224226","Dallas Baptist University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","114","69","45","0","0","0","8","7","1","3","1","2","5","4","1","0","0","0","98","57","41","0","0","0","0","0","0","0","0","0","-2"
"224244","Dallas Christian College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"224244","Dallas Christian College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"224244","Dallas Christian College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","11","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","3","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Tenured, Professors","23","12","11","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","19","9","10","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","12","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","6","5","0","0","0","0","0","0","1","0","1","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Tenured total","36","19","17","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","31","16","15","0","0","0","0","0","0","1","0","1","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","6","5","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","1","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","2","1","1","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","13","10","3","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","3","2","1","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","4","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","-2"
"224545","Texas A&M University-Texarkana","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","13","7","6","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","12","6","6","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Tenured, Professors","35","30","5","1","1","0","4","3","1","1","1","0","0","0","0","0","0","0","29","25","4","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","23","10","13","0","0","0","0","0","0","2","0","2","1","0","1","0","0","0","19","10","9","1","0","1","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","12","10","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","11","9","2","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Tenured, Instructors","4","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Tenured total","74","52","22","1","1","0","5","4","1","5","3","2","1","0","1","0","0","0","61","44","17","1","0","1","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","18","10","8","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","16","9","7","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","63","39","24","0","0","0","4","2","2","3","1","2","4","2","2","0","0","0","52","34","18","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","6","5","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","89","55","34","0","0","0","8","5","3","3","1","2","5","3","2","0","0","0","73","46","27","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","46","29","17","0","0","0","4","2","2","3","1","2","6","5","1","0","0","0","33","21","12","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","56","29","27","0","0","0","7","6","1","6","4","2","0","0","0","0","0","0","43","19","24","0","0","0","0","0","0","0","0","0","-2"
"224554","Texas A & M University-Commerce","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","105","59","46","0","0","0","11","8","3","9","5","4","6","5","1","0","0","0","79","41","38","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Tenured, Professors","54","40","14","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","53","39","14","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","37","22","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","22","15","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Tenured total","94","64","30","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","93","63","30","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","28","17","11","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","26","15","11","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","36","23","13","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","34","21","13","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"225247","Hardin-Simmons University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Tenured, Professors","16","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","9","7","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","25","14","11","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","24","13","11","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Tenured total","47","25","22","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","46","24","22","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","20","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","12","8","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"226383","Lubbock Christian University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","31","21","10","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","30","20","10","0","0","0","0","0","0","0","0","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","47","34","13","1","0","1","1","1","0","0","0","0","3","2","1","0","0","0","39","29","10","2","1","1","0","0","0","1","1","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","49","33","16","0","0","0","1","1","0","2","1","1","2","1","1","0","0","0","41","28","13","1","1","0","0","0","0","2","1","1","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","14","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","4","0","0","0","0","0","0","2","2","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Tenured total","110","77","33","1","0","1","2","2","0","2","1","1","5","3","2","0","0","0","92","65","27","3","2","1","0","0","0","5","4","1","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","6","4","2","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","50","18","32","0","0","0","2","1","1","1","0","1","3","1","2","0","0","0","36","13","23","2","1","1","0","0","0","6","2","4","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","57","23","34","0","0","0","3","2","1","2","1","1","5","3","2","0","0","0","39","14","25","2","1","1","0","0","0","6","2","4","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","28","7","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","7","20","0","0","0","0","0","0","1","0","1","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","30","11","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","11","19","0","0","0","0","0","0","0","0","0","-2"
"226833","Midwestern State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","59","19","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","19","39","0","0","0","0","0","0","1","0","1","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","138","106","32","1","1","0","7","6","1","2","1","1","4","1","3","0","0","0","123","96","27","0","0","0","0","0","0","1","1","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","121","69","52","0","0","0","8","4","4","3","2","1","4","3","1","0","0","0","106","60","46","0","0","0","0","0","0","0","0","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","7","4","3","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Tenured, Instructors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Tenured total","268","179","89","1","1","0","16","11","5","5","3","2","9","5","4","0","0","0","236","158","78","0","0","0","0","0","0","1","1","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","16","9","7","0","0","0","1","1","0","2","0","2","0","0","0","0","0","0","12","7","5","0","0","0","0","0","0","1","1","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","188","101","87","1","0","1","17","6","11","3","1","2","16","9","7","0","0","0","138","76","62","0","0","0","0","0","0","13","9","4","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","205","110","95","1","0","1","18","7","11","6","1","5","16","9","7","0","0","0","150","83","67","0","0","0","0","0","0","14","10","4","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","141","56","85","2","1","1","4","0","4","5","3","2","12","6","6","0","0","0","113","43","70","0","0","0","0","0","0","5","3","2","-2"
"227881","Sam Houston State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","144","58","86","2","1","1","4","0","4","6","3","3","12","6","6","0","0","0","115","45","70","0","0","0","0","0","0","5","3","2","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","60","48","12","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","58","46","12","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","81","53","28","0","0","0","0","0","0","2","1","1","3","1","2","0","0","0","75","50","25","1","1","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","58","33","25","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","54","32","22","2","0","2","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Tenured, Instructors","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","9","4","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Tenured total","215","141","74","1","1","0","0","0","0","4","2","2","5","2","3","0","0","0","202","135","67","3","1","2","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","5","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","106","58","48","0","0","0","3","1","2","5","5","0","8","5","3","0","0","0","87","47","40","3","0","3","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","6","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","2","1","1","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, No academic rank","25","16","9","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","23","15","8","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","144","83","61","0","0","0","4","2","2","6","5","1","10","6","4","0","0","0","119","69","50","5","1","4","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","32","5","27","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","29","4","25","1","0","1","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","24","8","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","6","15","3","2","1","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","52","15","37","1","0","1","0","0","0","2","0","2","2","1","1","0","0","0","47","14","33","0","0","0","0","0","0","0","0","0","-2"
"228431","Stephen F Austin State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","115","33","82","1","0","1","0","0","0","3","0","3","3","2","1","0","0","0","104","29","75","4","2","2","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","63","47","16","2","2","0","2","2","0","0","0","0","0","0","0","0","0","0","59","43","16","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","56","33","23","1","1","0","3","3","0","0","0","0","3","3","0","0","0","0","49","26","23","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Tenured total","122","83","39","3","3","0","5","5","0","0","0","0","3","3","0","0","0","0","111","72","39","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","6","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","89","54","35","0","0","0","6","4","2","2","1","1","4","0","4","1","1","0","75","47","28","1","1","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","95","57","38","0","0","0","6","4","2","2","1","1","5","1","4","1","1","0","80","49","31","1","1","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","3","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","45","14","31","0","0","0","1","0","1","3","3","0","2","0","2","0","0","0","39","11","28","0","0","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","60","23","37","0","0","0","2","0","2","0","0","0","4","0","4","0","0","0","53","22","31","1","1","0","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","13","8","5","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","9","5","4","1","0","1","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","1","0","1","0","0","0","0","0","0","-2"
"228529","Tarleton State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","127","49","78","0","0","0","3","0","3","7","6","1","6","0","6","0","0","0","108","42","66","3","1","2","0","0","0","0","0","0","-2"
"228653","The University of Texas Medical Branch at Galveston","2010","Total full-time Instruction/research/public service, Tenured, Professors","171","131","40","1","1","0","30","20","10","5","5","0","10","8","2","0","0","0","125","97","28","0","0","0","0","0","0","0","0","0","-2"
"228653","The University of Texas Medical Branch at Galveston","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","43","24","19","0","0","0","7","4","3","1","1","0","4","3","1","0","0","0","31","16","15","0","0","0","0","0","0","0","0","0","-2"
"228653","The University of Texas Medical Branch at Galveston","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","7","6","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","3","1","-2"
"228653","The University of Texas Medical Branch at Galveston","2010","Total full-time Instruction/research/public service, Tenured total","221","161","60","1","1","0","39","26","13","6","6","0","14","11","3","0","0","0","157","114","43","0","0","0","0","0","0","4","3","1","-2"
